index,Job Title,Rating,Name,City,State,Headquarters,Size,Calculated Size,Founded,Type of ownership,Industry,Sector,Revenue,Calculated_Revenue,Lower_Salary,Upper_Salary,Avg_Salary,company_txt,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
328,Data Scientist,4,"Tekvalley, Corp.
4.0",San Francisco,CA,"Pleasanton, CA",Jan-50,Small,2000,Company - Private,IT Services,Information Technology,Less than $1 million (USD),< $25 million,65,124,94.5,Alignment Healthcare,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,na,M
224,Senior Data & Machine Learning Scientist,3,"Tempus Labs
3.0",Chicago,IL,"Chicago, IL",501 - 1000 ,Medium,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,< $25 million,87,141,114,TRANZACT,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,Data Scientist,na,na
369,Senior Data & Machine Learning Scientist,3,"Tempus Labs
3.0",Chicago,IL,"Chicago, IL",501 - 1000 ,Medium,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,< $25 million,56,95,75.5,ExecOnline,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,na,na
240,Medical Laboratory Scientist,4,"Texas Health Huguley Hospital
4.0",Burleson,TX,"Arlington, TX",1001 - 5000 ,Large,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),$50-$100 million,83,135,109,"Tekvalley, Corp.",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,na,na
427,Medical Laboratory Scientist,4,"Texas Health Huguley Hospital
4.0",Burleson,TX,"Arlington, TX",1001 - 5000 ,Large,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),$50-$100 million,62,112,87,Mteq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Machine Learning Engineer,na,na
632,Medical Laboratory Scientist,4,"Texas Health Huguley Hospital
4.0",Burleson,TX,"Arlington, TX",1001 - 5000 ,Large,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),$50-$100 million,64,108,86,Brillient,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,M
854,Medical Laboratory Scientist,4,"Texas Health Huguley Hospital
4.0",Burleson,TX,"Arlington, TX",1001 - 5000 ,Large,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),$50-$100 million,89,144,116.5,Entefy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,M
81,Data Scientist SR,3.9,"The Buffalo Group
3.9",Charlottesville,VA,"Reston, VA",501 - 1000 ,Medium,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),$100-$500 million,109,200,154.5,Sunovion,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,sr,P
108,Data Scientist,3.9,"The Buffalo Group
3.9",Fort Belvoir,VA,"Reston, VA",501 - 1000 ,Medium,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),$100-$500 million,35,62,48.5,San Manuel Casino,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,Analyst,na,M
861,Data Scientist SR,3.9,"The Buffalo Group
3.9",Charlottesville,VA,"Reston, VA",501 - 1000 ,Medium,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),$100-$500 million,61,113,87,Cboe Global Markets,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Machine Learning Engineer,na,na
166,Data Engineer 4 - Contract,4.2,"The Church of Jesus Christ of Latter-day Saints
4.2",Riverton,UT,"Salt Lake City, UT",10000+ ,Enterprise,1830,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,$2-$10 billion,55,105,80,Trace3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,na,na
192,Data Engineer 5 - Contract (Remote),4.2,"The Church of Jesus Christ of Latter-day Saints
4.2",Riverton,UT,"Salt Lake City, UT",10000+ ,Enterprise,1830,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,$2-$10 billion,37,52,44.5,Texas Health Huguley Hospital,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
282,Data Engineer 5 - Contract (Remote),4.2,"The Church of Jesus Christ of Latter-day Saints
4.2",Riverton,UT,"Salt Lake City, UT",10000+ ,Enterprise,1830,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,$2-$10 billion,135,211,173,Northrop Grumman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,M
654,"Data Analyst 1, full-time contract worker for up to 12 months",4.2,"The Church of Jesus Christ of Latter-day Saints
4.2",Salt Lake City,UT,"Salt Lake City, UT",10000+ ,Enterprise,1830,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,$2-$10 billion,59,115,87,The Church of Jesus Christ of Latter-day Saints,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,M
714,Data Analyst 2 (Missionary Department),4.2,"The Church of Jesus Christ of Latter-day Saints
4.2",Salt Lake City,UT,"Salt Lake City, UT",10000+ ,Enterprise,1830,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,$2-$10 billion,57,80,68.5,Saama Technologies Inc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,na
877,"Data Analyst 1, full-time contract worker for up to 12 months",4.2,"The Church of Jesus Christ of Latter-day Saints
4.2",Salt Lake City,UT,"Salt Lake City, UT",10000+ ,Enterprise,1830,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,$2-$10 billion,63,127,95,AstraZeneca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,sr,P
648,Principal Data Scientist,3.2,"The Climate Corporation
3.2",San Francisco,CA,"San Francisco, CA",501 - 1000 ,Medium,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,$25-$50 million,50,89,69.5,MITRE,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Data Scientist,na,na
871,Principal Data Scientist,3.2,"The Climate Corporation
3.2",San Francisco,CA,"San Francisco, CA",501 - 1000 ,Medium,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,$25-$50 million,82,132,107,The David J. Joseph Company,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,Data Scientist,sr,M
65,Senior Data Scientist,4.4,"The David J. Joseph Company
4.4",Cincinnati,OH,"Cincinnati, OH",201 - 500 ,Medium,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,$1-$2 billion,85,139,112,The Buffalo Group,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,sr,M
860,Senior Data Scientist,4.4,"The David J. Joseph Company
4.4",Cincinnati,OH,"Cincinnati, OH",201 - 500 ,Medium,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,$1-$2 billion,72,121,96.5,CompQsoft,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Data Scientist,na,M
139,Data Scientist,3.5,"The E.W. Scripps Company
3.5",Cincinnati,OH,"Cincinnati, OH",1001 - 5000 ,Large,1878,Company - Public,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),$500 million-$1 billion,74,140,107,The Church of Jesus Christ of Latter-day Saints,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,M
28,Associate Data Analyst,3.7,"The Hanover Insurance Group
3.7",Worcester,MA,"Worcester, MA",5001 - 10000 ,Large,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),$2-$10 billion,113,196,154.5,Takeda Pharmaceuticals,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,Data Engineer,na,M
221,PL Actuarial-Lead Data Scientist,3.7,"The Hanover Insurance Group
3.7",Worcester,MA,"Worcester, MA",5001 - 10000 ,Large,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),$2-$10 billion,69,121,95,"Remedy BPCI Partners, LLC.",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,na,na
366,PL Actuarial-Lead Data Scientist,3.7,"The Hanover Insurance Group
3.7",Worcester,MA,"Worcester, MA",5001 - 10000 ,Large,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),$2-$10 billion,71,124,97.5,Strategic Financial Solutions,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,na
687,IT Associate Data Analyst,3.7,"The Hanover Insurance Group
3.7",Worcester,MA,"Worcester, MA",5001 - 10000 ,Large,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),$2-$10 billion,97,160,128.5,Maven Wave Partners,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,sr,na
932,IT Associate Data Analyst,3.7,"The Hanover Insurance Group
3.7",Worcester,MA,"Worcester, MA",5001 - 10000 ,Large,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),$2-$10 billion,81,167,124,Software Engineering Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Machine Learning Engineer,sr,P
308,Junior Data Analyst,3.3,"The HSC Health Care System
3.3",Washington,DC,"Washington, DC",501 - 1000 ,Medium,1883,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,$100-$500 million,150,238,194,The Climate Corporation,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,na
382,Senior Data Scientist,2.2,"The Integer Group
2.2",Dallas,TX,"Denver, CO",501 - 1000 ,Medium,1993,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$50 to $100 million (USD),$50-$100 million,49,81,65,Vail Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
492,Sr Data Engineer (Sr BI Developer),3.4,"Tivity Health
3.4",Chandler,AZ,"Franklin, TN",501 - 1000 ,Medium,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,$500 million-$1 billion,74,140,107,The Church of Jesus Christ of Latter-day Saints,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,M
736,Sr Data Engineer (Sr BI Developer),3.4,"Tivity Health
3.4",Chandler,AZ,"Franklin, TN",501 - 1000 ,Medium,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,$500 million-$1 billion,77,132,104.5,Crossix Solutions,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,M
56,Data Science Analyst,4.6,"Torch Technologies, Inc.
4.6",Huntsville,AL,"Huntsville, AL",1001 - 5000 ,Large,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),$100-$500 million,51,88,69.5,Solugenix Corporation,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Data Scientist,na,na
197,Medical Lab Scientist,3.6,"Tower Health
3.6",West Reading,PA,"Reading, PA",5001 - 10000 ,Large,2017,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,$500 million-$1 billion,101,141,121,West Coast University,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Data Scientist,na,M
307,Medical Lab Scientist,3.6,"Tower Health
3.6",West Reading,PA,"Reading, PA",5001 - 10000 ,Large,2017,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,$500 million-$1 billion,59,112,85.5,Clarity Insights,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,na,na
320,Data Scientist,3.9,"Trace Data
3.9",Oakland,CA,"Santa Ana, CA",51 - 200 ,Small,2000,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),< $25 million,79,147,113,NCSOFT,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,Data Engineer,na,na
631,Data Engineer,3.4,"Trace3
3.4",Houston,TX,"Irvine, CA",501 - 1000 ,Medium,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),$1-$2 billion,79,127,103,SoftBank Robotics,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,Data Scientist,na,M
853,Data Engineer,3.4,"Trace3
3.4",Houston,TX,"Irvine, CA",501 - 1000 ,Medium,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),$1-$2 billion,62,119,90.5,GSK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,M
102,Insurance Data Scientist,3.9,"TransUnion
3.9",Atlanta,GA,"Chicago, IL",5001 - 10000 ,Large,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),$1-$2 billion,119,187,153,Factual,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,na
462,Senior Insurance Data Scientist,3.9,"TransUnion
3.9",Chicago,IL,"Chicago, IL",5001 - 10000 ,Large,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),$1-$2 billion,81,132,106.5,MITRE,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,Data Scientist,jr,na
691,Senior Insurance Data Scientist,3.9,"TransUnion
3.9",Chicago,IL,"Chicago, IL",5001 - 10000 ,Large,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),$1-$2 billion,120,140,130,SkySync,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,M
934,Senior Insurance Data Scientist,3.9,"TransUnion
3.9",Chicago,IL,"Chicago, IL",5001 - 10000 ,Large,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),$1-$2 billion,90,157,123.5,TriNet,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Analyst,na,M
533,Director Data Science,3.6,"TRANZACT
3.6",Fort Lee,NJ,"Fort Lee, NJ",1001 - 5000 ,Large,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,$100-$500 million,63,110,86.5,Medidata Solutions,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,M
802,Director Data Science,3.6,"TRANZACT
3.6",Fort Lee,NJ,"Fort Lee, NJ",1001 - 5000 ,Large,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,$100-$500 million,42,86,64,Central California Alliance for Health,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist Project Manager,na,na
837,Data Scientist,3.6,"TRANZACT
3.6",Fort Lee,NJ,"Fort Lee, NJ",1001 - 5000 ,Large,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,$100-$500 million,32,62,47,Signpost,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,sr,na
116,"Data Scientist, Rice University",4.3,"Trilogy Ed
4.3",Houston,TX,"New York, NY",1001 - 5000 ,Large,2015,Subsidiary or Business Segment,Education Training Services,Education,Unknown / Non-Applicable,< $25 million,116,208,162,Adobe,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,Data Scientist,na,M
661,Products Data Analyst II,3.3,"TriNet
3.3",Dublin,CA,"Dublin, CA",1001 - 5000 ,Large,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),$2-$10 billion,107,173,140,AstraZeneca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,P
895,Products Data Analyst II,3.3,"TriNet
3.3",Dublin,CA,"Dublin, CA",1001 - 5000 ,Large,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),$2-$10 billion,35,65,50,The Church of Jesus Christ of Latter-day Saints,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,na
22,Data Scientist - Quantitative,3.8,"Truckstop.com
3.8",Chicago,IL,"New Plymouth, ID",501 - 1000 ,Medium,1995,Company - Private,Logistics & Supply Chain,Transportation & Logistics,Unknown / Non-Applicable,$100-$500 million,69,127,98,Pilot Flying J Travel Centers LLC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,sr,M
253,Data Scientist - Quantitative,3.8,"Truckstop.com
3.8",Chicago,IL,"New Plymouth, ID",501 - 1000 ,Medium,1995,Company - Private,Logistics & Supply Chain,Transportation & Logistics,Unknown / Non-Applicable,$100-$500 million,102,172,137,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,P
274,Data Analyst,3.4,"TrueAccord
3.4",San Francisco,CA,"San Francisco, CA",51 - 200 ,Small,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,$100-$500 million,74,124,99,Pinnacol Assurance,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,M
636,Data Scientist - Alpha Insights,4.4,"Two Sigma
4.4",New York,NY,"New York, NY",1001 - 5000 ,Large,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,$500 million-$1 billion,40,68,54,Palermo's Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
281,Data Scientist,3.5,"U.Group
3.5",Indianapolis,IN,"Arlington, VA",201 - 500 ,Medium,2019,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),$25-$50 million,76,142,109,Equian LLC,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,sr,na
534,Sr Data Analyst - IT,2.1,"United BioSource
2.1",Blue Bell,PA,"Blue Bell, PA",1001 - 5000 ,Large,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),$100-$500 million,76,142,109,MetroStar Systems,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,M
804,Sr Data Analyst - IT,2.1,"United BioSource
2.1",Blue Bell,PA,"Blue Bell, PA",1001 - 5000 ,Large,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),$100-$500 million,108,171,139.5,MathWorks,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Data Scientist,sr,M
1,Healthcare Data Scientist,3.4,"University of Maryland Medical System
3.4",Linthicum,MD,"Baltimore, MD",10000+ ,Enterprise,1984,Other Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),$2-$10 billion,202,306,254,Liberty Mutual Insurance,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,M
140,Data Engineer,4,"Upside Business Travel
4.0",Washington,DC,"Washington, DC",51 - 200 ,Small,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,< $25 million,91,159,125,Information Builders,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Machine Learning Engineer,na,M
66,Data Scientist,4.3,"USEReady
4.3",New York,NY,"New York, NY",201 - 500 ,Medium,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),< $25 million,80,133,106.5,Novartis,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Data Scientist,sr,M
733,Data Scientist,4.3,"USEReady
4.3",New York,NY,"New York, NY",201 - 500 ,Medium,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),< $25 million,43,70,56.5,Beebe Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
437,Clinical Laboratory Scientist,3.7,"Vail Health
3.7",Vail,CO,"Vail, CO",501 - 1000 ,Medium,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),$100-$500 million,49,97,73,Audentes Therapeutics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,P
652,Clinical Laboratory Scientist,3.7,"Vail Health
3.7",Vail,CO,"Vail, CO",501 - 1000 ,Medium,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),$100-$500 million,49,113,81,Advanced BioScience Laboratories,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,P
875,Clinical Laboratory Scientist,3.7,"Vail Health
3.7",Vail,CO,"Vail, CO",501 - 1000 ,Medium,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),$100-$500 million,53,91,72,The Church of Jesus Christ of Latter-day Saints,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,na,na
350,Data Scientist,2.3,"Vanda Pharmaceuticals
2.3",Washington,DC,"Washington, DC",201 - 500 ,Medium,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),$100-$500 million,65,134,99.5,Reynolds American,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
334,Data Engineer I - Azure,3.9,"Vermeer
3.9",Pella,IA,"Pella, IA",1001 - 5000 ,Large,1948,Company - Private,Industrial Manufacturing,Manufacturing,$1 to $2 billion (USD),$1-$2 billion,59,125,92,23andMe,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,sr,M
257,Medical Technologist / Clinical Laboratory Scientist,3.4,"Veterans Affairs, Veterans Health Administration
3.4",New Orleans,LA,"Washington, DC",10000+ ,Enterprise,1930,Government,Federal Agencies,Government,Unknown / Non-Applicable,$1-$2 billion,32,59,45.5,National Interstate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,na
496,"Technology-Minded, Data Professional Opportunities",4.7,"Veterans United Home Loans
4.7",Columbia,MO,"Columbia, MO",1001 - 5000 ,Large,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,$100-$500 million,87,158,122.5,Moser Consulting,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,Data Engineer,sr,na
746,"Technology-Minded, Data Professional Opportunities",4.7,"Veterans United Home Loans
4.7",Columbia,MO,"Columbia, MO",1001 - 5000 ,Large,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,$100-$500 million,27,48,37.5,Greenway Health,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,M
203,Digital Marketing & ECommerce Data Analyst,3.6,"Vionic Group
3.6",San Rafael,CA,"San Rafael, CA",51 - 200 ,Small,2006,Subsidiary or Business Segment,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),$100-$500 million,39,69,54,The Hanover Insurance Group,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,na
323,Digital Marketing & ECommerce Data Analyst,3.6,"Vionic Group
3.6",San Rafael,CA,"San Rafael, CA",51 - 200 ,Small,2006,Subsidiary or Business Segment,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),$100-$500 million,36,71,53.5,Fareportal,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,Analyst,na,M
49,Lead Data Scientist,3.7,"Visa Inc.
3.7",Bellevue,WA,"Foster City, CA",10000+ ,Enterprise,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),>$10 billion,107,173,140,TransUnion,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,na
147,Senior Machine Learning (ML) Engineer / Data Scientist - Cyber Security Analytics,3.7,"Visa Inc.
3.7",Ashburn,VA,"Foster City, CA",10000+ ,Enterprise,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),>$10 billion,56,99,77.5,MITRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,P
605,Lead Data Scientist,3.7,"Visa Inc.
3.7",Bellevue,WA,"Foster City, CA",10000+ ,Enterprise,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),>$10 billion,52,58,55,Mcphail Associates,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
12,Staff Data Scientist - Technology,3.2,"Walmart
3.2",Plano,TX,"Bentonville, AR",10000+ ,Enterprise,1962,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),>$10 billion,80,155,117.5,Reynolds American,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,sr,M
